Ankomstdatum;Fynddatum;Djurslag;Resultat;coords.x1;coords.x2
2019-01-31;;Stadsduva;0;18.0367602669034;59.8694389377772
2019-01-31;;Duvhök;0;18.1991629612781;57.3643374221882
2019-02-01;;Havsörn;0;17.084428760529;58.7760801098983
2019-02-01;;Gråsiska;0;17.3977503042058;59.6044152005253
2019-02-06;;Kattuggla;0;15.4298202975016;56.3363607276559
2019-02-07;;Koltrast;0;14.3332995248888;56.0484553523469
2019-02-07;;Koltrast;0;14.3332995248888;56.0484553523469
2019-02-07;;Koltrast;0;14.3332995248888;56.0484553523469
2019-02-11;;Kungsörn;0;15.9778262689225;62.5175976452155
2019-02-12;;Havsörn;0;13.8878307211482;59.3715523782217
2019-02-12;;Kaja;0;17.6249401231301;59.8488353972655
2019-02-12;;Kaja;0;17.6249401231301;59.8488353972655
2019-02-12;;Kaja;0;17.6249401231301;59.8488353972655
2019-02-12;;Kaja;0;17.6249401231301;59.8488353972655
2019-02-12;;Kaja;0;17.6249401231301;59.8488353972655
2019-02-15;;Havsörn;0;16.4252826208811;60.5779857755542
2019-02-18;;Duva (Släkte);0;16.365375965634;56.6641059377163
2019-02-18;;Duva (Släkte);0;16.365375965634;56.6641059377163
2019-02-18;;Duva (Släkte);0;16.365375965634;56.6641059377163
2019-02-20;;Ormvråk;0;16.4603149554269;59.3852130789925
2019-02-21;2019-02-19;Stadsduva;0;15.8374740207204;57.5052215060067
2019-02-21;;Stadsduva;0;12.6795967691675;58.3415759158616
2019-02-21;;Stadsduva;0;12.6795967691675;58.3415759158616
2019-02-26;;Duvhök;0;17.6424571206277;59.9050643366495
2019-02-27;;Kattuggla;0;15.0877817983333;60.1468800756177
2019-02-28;;Kungsörn;0;22.0207104644812;66.1775971590029
2019-02-28;;Havsörn;0;16.1096078066041;56.4948828198532
2019-02-28;;Kungsörn;0;17.4836191607464;66.4125995214531
2019-03-01;;Sparvhök;0;14.560614233826;56.7567821739636
2019-03-01;;Kaja;0;18.0912031511736;59.3342163118766
2019-03-01;;Kaja;0;18.0912031511736;59.3342163118766
2019-03-06;;Havsörn;0;19.7881203389798;63.6285015552703
2019-03-06;2019-03-04;Berguv;0;20.2903683875312;63.7939743319529
2019-03-07;;Havsörn;0;19.502446670121;63.5711267378311
2019-03-07;;Havsörn;0;16.7378625594615;56.7874538957496
2019-03-07;;Havsörn;0;19.7159454896438;63.5856035862495
2019-03-08;;Sparvhök;0;15.1143105786393;56.7872257425699
2019-03-11;;Havsörn;0;17.5093408314118;58.9794828192266
2019-03-12;;Knölsvan;0;17.6005490672905;59.2317441479897
2019-03-13;;Havsörn;0;16.5515851466486;57.3528775429877
2019-03-13;;Duvhök;0;18.1532763602604;59.344832120613
2019-03-13;;Kråka;0;13.0044489627321;55.7282408223165
2019-03-13;;Råka;0;13.0044489627321;55.7282408223165
2019-03-14;;Havsörn;0;15.9757532540313;57.2253514139003
2019-03-15;;Havsörn;0;13.4039350833305;55.5621344321403
2019-03-15;;Havsörn;0;15.7370439636279;58.2634832858043
2019-03-15;;Havsörn;0;17.5253603607021;59.9938170817672
2019-03-19;;Stadsduva;0;15.2376742473162;59.2810071427693
2019-03-19;;Sparvhök;0;17.0717268446067;59.6453233878259
2019-03-19;;Knölsvan;0;12.7640551306797;56.3225330749087
2019-03-21;;Kaja;0;17.6345960902629;59.8625368764236
2019-03-21;;Kaja;0;17.6345960902629;59.8625368764236
2019-03-21;;Kaja;0;17.6345960902629;59.8625368764236
2019-03-22;;Hornuggla;0;13.9911113348463;55.3763950358682
2019-03-22;;Sparvhök;0;16.1722488959033;56.5088046930412
2019-03-22;;Duvhök;0;21.5040502114993;65.2856302176529
2019-03-25;;Koltrast;0;16.1722488959033;56.5088046930412
2019-03-27;;Sparvhök;0;18.1762841083949;59.3409493902259
2019-03-28;2019-03-25;Stadsduva;0;14.8087992773825;56.8794718382267
2019-04-02;;Havsörn;0;17.9242797927666;59.0003971098352
2019-04-02;;Domherre;0;15.8252085367127;60.6341636885076
2019-04-02;;Skata;0;17.6335725017783;59.7878800902136
2019-04-02;;Kungsörn;0;13.9883386485744;56.1408337924925
2019-04-02;;Havsörn;0;13.404608160599;55.56305509234
2019-04-03;;Duvhök;0;18.2112089351843;59.3115185673219
2019-04-04;;Havsörn;0;17.4300525994158;62.050561803975
2019-04-05;;Kungsörn;0;18.7215139718762;57.736377686183
2019-04-08;;Havsörn;0;13.8413056883904;59.3589175733733
2019-04-09;;Havsörn;0;16.7083266427855;58.3677376737886
2019-04-09;2019-04-04;Havsörn;0;16.4517236790237;57.2741839296419
2019-04-09;;Havsörn;0;18.0739715119273;59.0489508758585
2019-04-09;;Koltrast;0;12.0906230418806;57.4728964112691
2019-04-10;2019-03-24;Slaguggla;0;15.1277585278085;60.8897109775665
2019-04-10;2019-03-19;Slaguggla;0;14.6233758742526;60.9691100172786
2019-04-11;;Havsörn;0;17.609710249024;60.2856153480173
2019-04-11;;Havsörn;0;17.8913949556127;58.9605485606644
2019-04-11;;Gulsparv;0;18.2248654169977;59.8943505064918
2019-04-11;;Havsörn;0;17.2383103044631;59.6284471234945
2019-04-11;;Havsörn;0;17.4160849292384;60.5901645727805
2019-04-16;;Kattuggla;0;17.6787034313494;59.5494785810998
2019-04-17;;Havsörn;0;16.8663745686122;58.3969462159276
2019-04-24;;Havsörn;0;18.0609634218114;60.4885700016911
2019-04-24;;Kattuggla;0;18.3336856502537;60.0167350128717
2019-04-25;;Ormvråk;0;18.6965047847082;63.2958544091092
2019-04-25;;Lappuggla;0;12.770596169579;59.6647065506879
2019-04-26;2019-02-26;Havsörn;0;19.0997082509623;63.3319987652771
2019-04-26;;Kungsörn;0;17.8297465945822;63.1672071772208
2019-04-29;;Gråspett;0;14.6286404113907;59.6328910004409
2019-04-29;;Havsörn;0;15.8051599531314;59.1791960966031
2019-05-02;;Råka;0;12.6985659532579;56.0531576483417
2019-05-02;;Råka;0;12.6985659532579;56.0531576483417
2019-05-02;;Tornfalk;0;19.0880993950918;63.6368735037689
2019-05-08;;Havsörn;0;16.9608844391592;60.7629213223587
2019-05-08;;Slaguggla;0;16.1522186796964;61.8158789199555
2019-05-08;;Havsörn;0;16.9608844391592;60.7629213223587
2019-05-09;;Slaguggla;0;16.4566705217186;61.2625776274716
2019-05-09;;Duvhök;0;17.1321344945251;61.2160310811175
2019-05-09;;Sparvhök;0;16.5521446106145;61.8630525694417
2019-05-09;;Lappuggla;0;17.0345553356547;61.2994848526813
2019-05-10;;Lappuggla;0;14.6504143339841;61.1143834375147
2019-05-13;;Havsörn;0;16.5866008724669;61.2143552831005
2019-05-14;;Lappuggla;0;16.7887252020343;59.9295408345183
2019-05-14;;Lappuggla;0;16.2704221403087;62.4810423531531
2019-05-14;;Hornuggla;0;17.3646489524874;62.2667054966725
2019-05-16;;Slaguggla;0;15.0207630742635;62.2259384560715
2019-05-16;;Havsörn;0;17.3156203765879;62.0949374315955
2019-05-17;;Pilgrimsfalk;0;11.3036381753893;58.4427059318515
2019-05-17;;Havsörn;0;17.065592571983;58.8178528083143
2019-05-17;;Lappuggla;0;14.5837361978123;63.8851631493793
2019-05-20;;Sångsvan;0;16.2153605805112;60.1360439503819
2019-05-21;;Havsörn;0;16.7102723308867;57.6766741877017
2019-05-21;;Havsörn;0;18.2792735778582;60.2518826107514
2019-05-21;;Havsörn;0;17.2979607899909;59.4281348448827
2019-05-22;;Havsörn;0;13.5511228458006;58.3423939817647
2019-05-22;;Slaguggla;0;13.6823539086939;60.679254347851
2019-05-22;;Skata;0;13.3884264876767;57.9542855526633
2019-05-22;;Skata;0;13.3884264876767;57.9542855526633
2019-05-23;2019-04-29;Tornfalk;0;15.4050688254389;60.4733154233424
2019-05-24;;Järpe;0;20.381181961724;63.7069099722759
2019-05-24;;Slaguggla;0;20.2979194013432;63.8169898672484
2019-05-27;;Havsörn;0;17.461095341939;59.2940985179213
2019-05-27;;Havsörn;0;16.7364326399798;59.337457739114
2019-05-28;;Havsörn;0;15.0759834389647;58.9627588557407
2019-05-28;;Koltrast;0;17.617350371428;59.8355896564839
2019-05-28;;Ringduva;0;17.5626418822714;59.8531467156709
2019-05-29;;Kungsörn;0;14.3908413603111;62.707497689794
2019-05-31;;Ringduva;0;17.5697182600798;59.8556826615814
2019-06-04;;Kaja;0;12.975064245421;55.5952060092409
2019-06-05;2019-05-31;Gräsand;0;17.2926431512127;60.7339129844178
2019-06-07;;Kungsörn;0;19.651012657742;64.3575139973719
2019-06-07;;Havsörn;0;15.597839751125;59.0638378964382
2019-06-07;;Havsörn;0;17.8229739187018;60.4654472274317
2019-06-07;;Havsörn;0;17.0775738435418;59.0852200012406
2019-06-07;;Havsörn;0;15.4124981230789;62.7550020046324
2019-06-07;;Havsörn;0;17.019198854878;59.4835030398197
2019-06-07;;Havsörn;0;17.6216602805161;60.2666625888735
2019-06-07;;Kungsörn;0;18.698263166093;64.8937852660952
2019-06-07;;Havsörn;0;17.7363036302526;62.677770047931
2019-06-11;;Lappuggla;0;21.8314963441761;65.7010360979304
2019-06-11;;Lappuggla;0;21.0316380613248;66.0324108378047
2019-06-12;2019-04-23;Lappuggla;0;15.2143476194656;60.964025634953
2019-06-13;;Havsörn;0;20.8637349573044;66.499281264041
2019-06-13;;Havsörn;0;17.419917132031;58.9267558531209
2019-06-13;;Lappuggla;0;18.5171978269242;60.0669785829292
2019-06-14;;Havsörn;0;17.1179460630423;61.4615568142503
2019-06-19;;Drillsnäppa;0;12.3312153742453;63.2852662354152
2019-06-19;;Knölsvan;0;12.9904696171196;55.590160496662
2019-06-20;2019-06-13;Skata;0;17.6382984182351;59.7931832766219
2019-06-25;;Häger;0;16.2800417835859;58.1010149594074
2019-06-27;2019-06-13;Ormvråk;0;17.9049024294473;59.4765294665135
2019-06-28;;Större hackspett;0;17.9775279452443;59.232893549715
2019-06-28;;Skata;0;18.0980248050587;58.4135929471288
2019-06-28;;Skata;0;18.0980248050587;58.4135929471288
2019-06-28;;Skata;0;18.0980248050587;58.4135929471288
2019-06-28;;Större hackspett;0;17.9418634268908;59.5028686659784
2019-06-28;;Tornfalk;0;15.1775382369079;60.5590206752681
2019-07-02;2019-06-19;Kanadagås;0;17.9775639678374;59.3711798232541
2019-07-02;;Havsörn;0;18.3427532125813;59.6663336005415
2019-07-02;;Knölsvan;0;19.0574719889435;59.7134375300214
2019-07-03;;Större hackspett;0;17.3151769219963;59.7399752160261
2019-07-03;;Kaja;0;14.2845803094868;58.2961978073991
2019-07-03;;Kaja;0;14.2845803094868;58.2961978073991
2019-07-03;;Kaja;0;14.2845803094868;58.2961978073991
2019-07-04;;Havsörn;0;16.8868131072756;58.6643403579501
2019-07-05;;Skrattmås;0;17.9845942239223;59.3710625766925
2019-07-05;;Skrattmås;0;17.9845942239223;59.3710625766925
2019-07-05;;Skrattmås;0;17.9845942239223;59.3710625766925
2019-07-05;;Skrattmås;0;17.9845942239223;59.3710625766925
2019-07-12;;Råka;0;12.8663009778762;56.2365239637878
2019-07-12;;Ringduva;0;15.3870865697421;60.4620861177548
2019-07-12;;Slaguggla;0;15.2245120147488;60.9897191199413
2019-07-16;;Tornfalk;0;14.4511801975129;61.0250583779674
2019-07-17;;Slaguggla;0;14.6290414889793;61.1154555828408
2019-07-17;;Slaguggla;0;14.5408353897487;61.0052943465109
2019-07-17;;Gråsparv;0;18.0204661017816;59.2429903682265
2019-07-17;;Gråsparv;0;18.0204661017816;59.2429903682265
2019-07-17;;Gråsparv;0;18.0204661017816;59.2429903682265
2019-07-17;;Tornfalk;0;14.7384155836591;63.1172040224429
2019-07-18;2019-07-17;Ladusvala;0;12.1544451088297;57.761691613186
2019-07-18;;Häger;0;18.3874216405259;60.0156956057905
2019-07-18;;Koltrast;0;17.4061106243122;59.6085060509901
2019-07-18;;Koltrast;0;17.4061106243122;59.6085060509901
2019-07-19;;Storskarv;0;16.6838697817123;59.3876624760198
2019-07-19;;Skata;0;17.3573601983029;60.1234003355673
2019-07-22;;Lappuggla;0;14.4523476155675;60.9481491356014
2019-07-22;2019-06-20;Lappuggla;0;14.58880735513;61.0217567543831
2019-07-22;;Stenknäck;0;14.8075893717887;57.9607753353029
2019-07-22;;Råka;0;17.6530593887121;59.8584366037968
2019-07-23;;Fiskmås;0;12.9936489243082;55.5905210630098
2019-07-23;;Koltrast;0;14.6633222436627;56.1572832932632
2019-07-23;;Duva (Släkte);0;17.6257670882617;59.8499282730556
2019-07-23;;Koltrast;0;17.0206066177931;59.8910564200607
2019-07-23;;Koltrast;0;17.0206066177931;59.8910564200607
2019-07-23;2019-04-16;Ringduva;0;12.9472412375331;55.4103461200737
2019-07-24;;Tornfalk;0;15.1827615517053;60.5509495758413
2019-07-24;;Tornfalk;0;15.2779567288972;60.9244429951078
2019-07-24;;Stenknäck;0;16.8209189035981;59.9653193674521
2019-07-24;;Taltrast;0;13.2461640055682;59.370294276093
2019-07-24;;Kaja;0;14.5042092273213;58.5437274741459
2019-07-24;;Rörhöna;0;12.9932165063105;55.5901337321387
2019-07-24;;Gräsand;0;12.9932165063105;55.5901337321387
2019-07-24;;Ringduva;0;13.0097945378467;55.498255773053
2019-07-24;;Fiskgjuse;0;14.7975224036266;56.5973579364433
2019-07-24;;Koltrast;0;18.4103409543057;60.4412123159832
2019-07-25;;Vitkindad gås;0;12.9936489243082;55.5905210630098
2019-07-25;;Vitkindad gås;0;12.9936489243082;55.5905210630098
2019-07-25;;Törnsångare;0;14.987348788921;56.6312627149296
2019-07-25;;Koltrast;0;11.7365980243297;58.0224249309711
2019-07-25;;Stadsduva;0;15.4343518196919;60.7405558625667
2019-07-25;;Stare;0;13.2119124887605;55.6231455192694
2019-07-25;;Koltrast;0;17.6088681223823;59.8552063824203
2019-07-25;;Koltrast;0;18.3823003287501;59.4048359105702
2019-07-25;;Koltrast;0;16.6780863382559;57.7372048130824
2019-07-26;;Slaguggla;0;14.9570485693112;60.9065572048781
2019-07-26;;Lappuggla;0;14.6133600736491;62.9227367359279
2019-07-26;;Lappuggla;0;14.6148190572353;61.1226816634335
2019-07-26;;Grönfink;0;17.9643619517293;59.8823089540682
2019-07-26;;Skrattmås;0;18.8009764151384;57.704821188072
2019-07-26;;Tornfalk;0;21.2775162553523;65.1989688147146
2019-07-26;;Koltrast;0;14.5642664567814;57.686253870195
2019-07-26;;Gulsparv;0;14.5642664567814;57.686253870195
2019-07-30;;Taltrast;0;17.9510675883441;59.2685956887201
2019-07-30;;Taltrast;0;17.9510675883441;59.2685956887201
2019-07-30;;Fisktärna;0;18.2659542782159;59.3445053547216
2019-07-31;;Grönfink;0;14.6731773057268;58.059425084022
2019-07-31;;Koltrast;0;18.0671478630411;60.0207047264582
2019-08-01;;Tornseglare;0;13.1491829225665;58.5849101225205
2019-08-01;;Tretåig hackspett;0;15.6528984386557;64.9324560393815
2019-08-01;;Sparvhök;0;17.7015674667272;59.8109256078826
2019-08-01;;Koltrast;0;16.4274707608827;56.9773324884902
2019-08-01;;Koltrast;0;16.4274707608827;56.9773324884902
2019-08-01;;Koltrast;0;12.7370558131163;57.6952182694203
2019-08-01;2019-08-01;Bofink;0;18.1630325982587;59.9418054314317
2019-08-02;;Koltrast;0;16.5320863813524;56.7516774349975
2019-08-05;;Kattuggla;0;18.3110191245362;59.7405815338166
2019-08-05;;Koltrast;0;18.3153910330854;57.6138967556595
2019-08-06;;Ormvråk;0;17.780997276998;59.7977349630336
2019-08-06;;Koltrast;0;13.3326283855869;59.9063665238931
2019-08-06;;Taltrast;0;13.3326283855869;59.9063665238931
2019-08-06;;Sparvhök;0;17.8604606825356;59.3616284189269
2019-08-06;2019-07-23;Stenknäck;0;13.8277485796145;58.3908299524784
2019-08-06;;Törnskata;0;16.9146879951569;58.2218832055617
2019-08-07;;Taltrast;0;11.945907609522;57.5461441754498
2019-08-08;;Gråtrut;0;17.5599719107749;60.0382504264447
2019-08-09;;Skata;0;13.0034720481647;60.144434593826
2019-08-09;;Koltrast;0;14.6392046597078;59.533276825659
2019-08-09;;Koltrast;0;11.9531745733403;57.5321119593893
2019-08-09;;Koltrast;0;13.1823416847633;59.4012581857193
2019-08-13;2019-08-08;Ringduva;0;17.6306398530756;59.9529015184307
2019-08-13;;Grönfink;0;11.7708250936098;57.6162192993352
2019-08-13;;Koltrast;0;17.3603668177484;59.2479344989599
2019-08-14;;Grönfink;0;15.7625539325208;58.410122188376
2019-08-15;;Havsörn;0;17.0374762455425;58.7360985261412
2019-08-15;;Havsörn;0;14.0743745469904;58.6665536664821
2019-08-16;;Sothöna;0;13.5355932841081;55.8898762402985
2019-08-16;;Ejder;0;18.4075063603531;59.1242436414617
2019-08-19;;Ormvråk;0;17.6734807421292;59.8871211188481
2019-08-21;;Havsörn;0;17.1400993673317;65.173100216183
2019-08-21;;Havsörn;0;15.3383026081335;58.5283937983214
2019-08-21;;Duvhök;0;12.6749222515484;59.0593048959163
2019-08-21;;Duvhök;0;18.2485464065345;59.3665114961278
2019-08-22;;Koltrast;0;11.8839226706835;57.6850723758214
2019-08-22;;Ringduva;0;15.1809569300633;59.3137011554595
2019-08-22;;Större hackspett;0;17.5717588815522;60.124548242225
2019-08-22;2019-08-15;Kaja;0;14.9987467340073;60.7295580261912
2019-08-22;2019-08-13;Lärkfalk;0;14.5237678440505;61.0470932597341
2019-08-23;2019-08-23;Gök;0;17.6524501697241;59.8297240770088
2019-08-27;;Duvhök;0;17.1136164171665;59.6276043296464
2019-08-28;;Kråka;0;11.9195564303069;58.2305831734625
2019-08-28;;Storskarv;0;17.3886190695729;58.7853404364508
2019-08-28;;Grönfink;0;15.7876928510611;60.6085856288511
2019-08-28;;Duvhök;0;22.193155505635;65.6034166948021
2019-08-28;;Sparvhök;0;22.2672273547533;65.6953548658383
2019-08-29;;Slaguggla;0;22.3513503669713;65.5566447775814
2019-08-29;;Duvhök;0;22.0272414579063;65.6465305462177
2019-08-29;;Lappuggla;0;23.0831857968468;65.7330143531709
2019-08-29;;Lappuggla;0;21.8025842654992;65.6254907736138
2019-08-29;;Grönfink;0;12.143586487328;59.4428040344685
2019-08-29;;Hornuggla;0;21.6923603631378;65.8179839982089
2019-08-29;;Duvhök;0;21.7536864616088;66.0536235966497
2019-08-29;;Lappuggla;0;23.3290068982522;67.3838963639733
2019-08-29;;Koltrast;0;12.6062159776471;57.9087863796531
2019-08-30;;Bofink;0;18.8234886995639;60.0866124404285
2019-09-02;;Gröngöling;0;14.4952850017306;59.3098633703763
2019-09-02;;Lappuggla;0;23.1213295380715;66.8015306050239
2019-09-03;;Koltrast;0;12.6888506777771;55.9150086277401
2019-09-03;;Koltrast;0;16.4933784749867;56.3181433700428
2019-09-04;;Pilgrimsfalk;0;17.1934870417983;62.3133909814498
2019-09-04;;Ormvråk;0;16.4106911889441;62.7048169822364
2019-09-04;;Duvhök;0;17.3393135143366;62.4939109770673
2019-09-04;2019-09-01;Stenknäck;0;13.0570102838869;57.6813042397884
2019-09-04;;Koltrast;0;13.7449246105828;56.5763623652188
2019-09-05;;Bofink;0;15.9318937693246;62.5228503946729
2019-09-05;;Gök;0;19.1986177081078;63.7994718669217
2019-09-05;;Koltrast;0;12.7657777766563;56.3226293120462
2019-09-05;;Koltrast;0;14.0690270534034;57.6534822071893
2019-09-09;;Slaguggla;0;20.4883320458741;64.0322667269722
2019-09-09;;Duvhök;0;20.1786551787898;63.7779233843247
2019-09-10;2019-07-04;Tornfalk;0;15.7835420797004;56.8331270785616
2019-09-10;2019-09-10;Brun kärrhök;0;17.6888531057369;59.8834816719728
2019-09-10;2019-09-04;Tornfalk;0;13.372189465493;56.3141050305016
2019-09-11;2019-05-02;Havsörn;0;16.4935198756324;57.8942779651549
2019-09-11;;Havsörn;0;16.4515666312473;57.265205043559
2019-09-12;2019-09-06;Kaja;0;12.9280656141831;55.5849453632209
2019-09-12;;Koltrast;0;13.5499023097992;55.6733960497068
2019-09-12;;Koltrast;0;13.0805299980801;56.3101655080098
2019-09-12;2019-08-23;Skata;0;13.0342023971803;55.5779576614374
2019-09-12;2019-09-06;Ormvråk;0;13.4460369327664;55.9785188368308
2019-09-16;;Sparvhök;0;18.7923183365241;59.9978626198345
2019-09-17;;Koltrast;0;16.6034475860084;59.1166402719026
2019-09-18;;Pilgrimsfalk;0;15.7875671598291;59.3677037977084
2019-09-18;;Sparvhök;0;14.1974183926851;56.0285147660793
2019-09-18;;Tornfalk;0;15.6546091910333;58.4060088467361
2019-09-18;;Tornfalk;0;15.65776722575;58.407529801767
2019-09-19;;Havsörn;0;20.2995886155354;67.2276518030778
2019-09-19;;Ormvråk;0;15.6547045356043;58.4077057729573
2019-09-19;;Hökuggla;0;20.6477636188379;67.1768011322321
2019-09-19;;Berguv;0;13.5049689952379;57.8012900051227
2019-09-20;;Hökuggla;0;18.423112347371;67.5736193801633
2019-09-23;;Ringduva;0;12.9978666877849;55.6092094100456
2019-09-23;;Ringduva;0;12.9978666877849;55.6092094100456
2019-09-23;;Ringduva;0;12.9978666877849;55.6092094100456
2019-09-23;2019-09-04;Ringduva;0;12.9978666877849;55.6092094100456
2019-09-24;;Tornfalk;0;13.0786617256989;55.4056215069495
2019-09-24;;Storskarv;0;12.8349320965609;55.3914917641461
2019-09-24;2019-01-26;Storskarv;0;12.8091204232786;55.3658157837792
2019-09-25;;Havsörn;0;17.0652740698299;60.8984121298554
2019-09-25;;Havsörn;0;17.4090583467218;60.5518558360266
2019-09-25;;Havsörn;0;16.7186642217014;60.8904378942378
2019-09-25;;Sparvhök;0;11.9207554895879;59.2983075400152
2019-09-25;;Stenknäck;0;17.1680980040638;60.1805093336794
2019-09-25;;Havsörn;0;17.1487894690607;60.8688826845495
2019-09-25;;Havsörn;0;17.2363454594616;60.8376954485346
2019-09-25;;Ormvråk;0;17.3478946486514;60.6459221746186
2019-09-27;;Duvhök;0;17.1877649017864;60.8557782435772
2019-09-27;;Rödvingetrast;0;12.4420151168786;63.3176179972138
2019-09-30;;Fiskgjuse;0;17.1144807212948;60.6599947865974
2019-09-30;;Björktrast;0;18.382645173619;57.2436185791086
2019-10-01;;Havsörn;0;16.7076146592277;60.8905123520061
2019-10-01;;Duva (Släkte);0;17.6242072149412;59.5076710536552
2019-10-01;;Pilfink;0;14.9446645665382;60.4904781010815
2019-10-02;;Röd glada;0;16.1853386571538;58.5964058742469
2019-10-03;;Havsörn;0;16.1980597608983;58.9045994453294
2019-10-03;;Koltrast;0;12.4851203418902;57.8941473698149
2019-10-03;;Taltrast;0;14.4649340840036;58.0230019397449
2019-10-04;;Havsörn;0;17.155017842631;58.8130708064193
2019-10-08;2019-09-10;Grågås;0;12.2379479835261;57.1262981919972
2019-10-09;;Koltrast;0;17.6207022628365;59.832284450351
2019-10-11;;Grönfink;0;15.4344246283357;60.7406009379664
2019-10-11;;Gräsand;0;17.6466340229402;59.8539207935495
2019-10-16;;Berguv;0;17.5267580961024;60.0207317743849
2019-10-16;;Koltrast;0;18.4302556124801;60.3291563256287
2019-10-16;;Berguv;0;16.0069966464394;58.1872908543783
2019-10-16;2019-10-15;Stadsduva;0;17.6517624798355;59.8224524344675
2019-10-17;;Berguv;0;11.9558751642925;57.7026356541387
2019-10-17;;Taltrast;0;11.9146741165917;57.7396887574941
2019-10-17;;Koltrast;0;11.9557110225782;58.0877047762901
2019-10-17;;Björktrast;0;11.8751953949048;57.668676847725
2019-10-17;;Berguv;0;11.9702976733783;57.7016720319297
2019-10-17;;Koltrast;0;11.930652161424;58.3493721681819
2019-10-17;;Korp;0;12.0444564573725;57.6503187791117
2019-10-17;;Kattuggla;0;11.5801016540923;58.528078811173
2019-10-17;;Havsörn;0;15.7447878276926;58.2777353784867
2019-10-17;;Havsörn;0;15.7447878276926;58.2777353784867
2019-10-17;;Björktrast;0;11.9797915194899;57.8739061802843
2019-10-22;;Sparvhök;0;14.8129324217041;56.8380413774134
2019-10-22;;Slaguggla;0;15.3308035398974;60.3335514669269
2019-10-23;;Berguv;0;17.31446430985;58.8416003256472
2019-10-23;;Havsörn;0;17.3903633526752;58.7583284357823
2019-10-24;;Bofink;0;18.0165475113765;59.5372311613445
2019-10-24;2019-08-09;Sparvhök;0;14.6495863389924;56.0020744644222
2019-10-24;2019-09-30;Röd glada;0;15.6234990932128;56.2788351918327
2019-10-30;;Sparvhök;0;12.9178676630144;57.727775061745
2019-10-30;;Kattuggla;0;12.6849983549597;57.5066141242241
2019-10-31;;Lappuggla;0;16.8039734584532;62.5845166239178
2019-10-31;;Havsörn;0;16.3724854082541;56.9105928066426
2019-10-31;;Gök;0;18.0268154290237;59.3114791229335
2019-11-04;;Morkulla;0;18.1210016897998;59.1812973861603
2019-11-05;;Skata;0;17.6228555949062;59.8220466601657
2019-11-07;;Sparvhök;0;12.8639138492659;55.4200149190446
2019-11-07;;Ringduva;0;12.9934179364655;55.5895363067191
2019-11-07;;Ringduva;0;12.9823683981482;55.5818957790263
2019-11-07;;Ejder;0;12.8330455081643;55.4166080088519
2019-11-13;;Knölsvan;0;12.9904696171196;55.590160496662
2019-11-13;2019-01-23;Lappuggla;0;16.8554670533097;64.2184597227085
2019-11-14;;Berguv;0;17.1156840433064;58.6877777433087
2019-11-15;2019-10-28;Berguv;0;18.0814434680498;62.7298628394101
2019-11-20;;Pilgrimsfalk;0;17.2575136393948;61.2357581778296
2019-11-21;;Steglits;0;18.4350613499552;59.4101330009568
2019-11-21;;Slaguggla;0;16.4679307598261;60.4798530125292
2019-11-22;;Havsörn;0;18.23081922496;59.9838226213157
2019-11-22;;Koltrast;0;17.9997611381111;59.3653487100037
2019-11-25;;Slaguggla;0;16.6949264692695;59.9263463504171
2019-11-25;;Berguv;0;17.1405611886347;60.6714959702775
2019-11-25;;Slaguggla;0;17.1112273531557;60.6699898085229
2019-11-25;;Slaguggla;0;16.7728736265931;60.6118262213317
2019-11-29;;Koltrast;0;13.82810005213;56.1750677293879
2019-12-02;;Duva (Släkte);0;16.4072086750821;57.8975618927687
2019-12-04;2019-11-25;Kungsörn;0;20.6482500927153;67.1263666212492
2019-12-04;;Koltrast;0;18.1306115557877;59.6490819235012
2019-12-05;;Havsörn;0;17.9722298490045;58.938889829869
2019-12-05;;Havsörn;0;16.3922135980276;59.4216677034838
2019-12-05;;Duvhök;0;17.9358079564005;59.4858169398319
2019-12-05;;Hökuggla;0;12.4415716454804;56.9695622921245
2019-12-05;;Lappuggla;0;13.4802536064485;62.1119764298873
2019-12-06;;Slaguggla;0;15.1193006258819;60.8907450382443
2019-12-06;;Havsörn;0;18.3825914892163;59.6996828786668
2019-12-06;;Havsörn;0;14.1511343532411;62.1168639646303
2019-12-06;;Kattuggla;0;17.0279739514937;61.9200728893301
2019-12-10;;Havsörn;0;17.8108168849185;59.6755418449177
2019-12-11;;Koltrast;0;13.3428960298403;55.6702232426627
2019-12-11;;Kaja;0;13.9591476177519;58.1819039604371
2019-12-11;;Kaja;0;13.9591476177519;58.1819039604371
2019-12-11;;Kaja;0;13.9591476177519;58.1819039604371
2019-12-12;;Duvhök;0;18.5951759711882;57.3347293981222
2019-12-12;;Havsörn;0;15.894349328325;57.3213533874305
2019-12-13;;Berguv;0;17.3259434331821;62.4458211556012
2019-12-13;;Kungsörn;0;18.8746763630077;57.4348137484051
2019-12-13;;Kungsörn;0;18.3630777517777;57.2072771023649
2019-12-13;;Ringduva;0;12.8343980420244;55.8913280573193
2019-12-13;;Ringduva;0;12.8343980420244;55.8913280573193
2019-12-18;;Duvhök;0;14.2556040143908;58.245115569822
2019-12-30;;Kattuggla;0;17.8812267895472;59.5830677365065
2020-01-08;;Röd glada;0;12.5865550757453;56.8350819654969
2020-01-09;;Kungsörn;0;20.9587799705522;66.5231494157784
2020-01-10;;Hornuggla;0;14.0237728112073;56.0506238507442
2020-01-13;;Grönsiska;0;17.6323013340369;59.7880862904767
